article,label
"May 40 kumpanya ang makikibahagi sa dalawang-araw na MB Job Fair sa pag-asang matatanggap mula sa napakaraming trabahong iaalok, lokal man at sa ibang bansa. Bukod sa mga job opening mula sa mga kumpanyang BPO, iaalok din hanggang bukas ang mga trabaho sa multimedia, banking, nursing, office administration, insurance, sales, at maraming iba pa. Nasa 16,000 aplikante ang nakibahagi sa mga job fair noong nakaraang taon, nang walong magkakaibang lokasyon sa Metro Manila at mga karatig na lalawigan ang binisita ng MB. Sa bilang na ito, mahigit 1,600 ang agad na nagkatrabaho. Sa unang bahagi ng taong ito, isinagawa ng MB ang una nitong job fair sa Baguio City at 73 aplikante ang agad na nagkatrabaho. Patuloy na dumarami ang matatagumpay na job hunters na ito habang nagpapatuloy ang MB sa pagsasagawa ng mas maraming job fair. Kabilang sa mga na-hire on-the-spot sa MB job fair sa Quezon City sina Marjorie Centeno, Jill Mariz Zapanta, Maryse Barnachea at Kimberly Reyes. Tinanggap sina Centeno at Zapanta bilang customer service representative ng kumpanyang BPO na Customer Contact Channels (C3). Samantala, sa AFNI Philippines naman nakasumpong ng trabaho sina Barnachea at Reyes. Magbibigay din ng job hunting tips ang mga career expert sa dalawang araw na job fair. Ngayong hapon, si MB External Affairs Head Barbie Atienza ang magsisilbing speaker, habang si Lyceum of the Philippines HR Director Myrna Reyes naman ang magsasalita sa job fair bukas. Tatalakayin nina Atienza at Reyes ang mga panuntunan kung paano magiging kapansin-pansin ang isang resume at magbibigay din ng tips para maging matagumpay ang isang job interview.",0
"AGAW-EKSENA si Baron Geisler sa ginanap na 3rd FDCP Film Ambassadors Night last Sunday sa Samsung Hall ng SM Aura, BGC, Taguig City. Maraming natuwa sa pagdating ni Baron sa nasabing event lalo na nang tanggapin na niya ang award para sa pelikula niyang ""Alpha: The Right to Kill."" Pinalakpakan pa siya pagkatapos ng kanyang speech. Ani Baron, ""Maraming salamat kay Direk Brillante (Mendoza) sa pagkuha sa akin at sa pagbibigay sa akin ng mga chances. ""Gusto ko ring kunin ang pagkakataon na ito na humingi ng tawad sa lahat ng mga kalokohan na ginawa ko before. ""Ginagawa ko po ang lahat. I will not make promises but by God's grace, in time. Time will only tell kung tatanggapin niyo pa ako. ""Pero nandito lang po ako, at gusto na talagang magbago. Maraming-maraming salamat. At maraming salamat sa opportunity na ito, at sa pag-invite sa akin. ""Kay Miss Liza Dino-Seguerra, maraming-maraming salamat,"" pahayag ng award-winning actor. Nagtuluy-tuloy na ang pagbabago ni Baron matapos sumailalim sa rehabilitation programa dahil sa pagiging lasenggo. Madalas din siyang kinukuhang speaker sa mga drug and mental health symposium, pati na sa mga seminar on depression and suicide.",0
"Sa isang ekslusibong panayam, humarap na sa GMA News ang atenistang basagulero na nambugbog ng kapwa niya estudyante sa loob ng palikuran sa Ateneo Junior Highschool. Humingi ng paumanhin ang ina nito pero ayon sa ulat ni Arnold Clavio, pangit-ngiti daw ang bata. Ayon sa tinagurian Ateneo BuIIy, hiling niya daw ay hindi dapat siya binatikos ng publiko dahil pinagtatanggol niya lang daw ang kanyang sarili. ""I just wish na hindi nila sinabi 'yung mga sinabi nila in the first place. Kasi yung sinasabi nila na in-attack ko raw sa bathroom 'yung guy, eh sabay nga kaming pumasok. I'm just defending myself. Hindi naman ako nambuIIy for no reasoneh.,"" sabi ng basagulerong atenista. Ayon pa sa dismissed highschool student, nag mukha lang daw siyang agresibo sa video pero ang totoo daw ay pinagtatanggol lang daw niya ang sarili niya. ""Para sa akin, hindi naman buIIying 'yung ginawa ko because I was also defending myself naman in a way, kaso nga lang, in the video, mukhang ako talaga yung mas aggressive,"" dagdag pa ng basagulerong atenista. Basahin ang naging komento ng ilang kababayan natin laban sa sinabi ng dismissed highschool student. ""Nag public apology pero.. tintago ang mukha..??? Does it sincere? O Mema lng.. at wag mo nio nga kaming pinag loloko.. mukha bang dinepensahan nia lng ang sarili nia .. E kitang kita nman n sya ung nang provoke ng kawawang estudyante.. Wag kami GMA.. pera pera nlng ba tlga ang labanan sa media,"" - R. Abraham ""Black belter ka, kahit sinong tao di ka hahamunin dahil yang kaalaman mo sa martial arts e pwede ng makapatay. Umiihi yung lalaki. Nagsasara na nga ng pantalon ng hamunin mo tapos sasabihin mo sabay kayo pumasok. May ginawa man sayong di maganda o wala di ka dapat ganyan. Pati magulang mo kinukunsinti ka. Di katwiran na bata ka. May isip ka na. Alam mo na ang tama sa mali. Wag mong bigyan ng excuse yang sarili mo at maling gawing excuse na bata ka. Malakas kasi kapit ng magulang mo e. Kaya ngayon iba na tugtugin ng media. Dapat sayo sa boys town ng magtanda ka,"" - J. Sotto ""That's BS , your trying to apologize but your justifying your actions. It's not apology at all.,"" - R. Cabil ""Pogi alam ng kaeskwela mo blackbelt k. Palagay mo hahamunin ka nya ng suntukan... next time kung mambubully k hanap k ung me alam sa self defense tulad mo....,"" - M. Mallari Source: GMA News",1
"Matapos umugong ang maraming kontrobersiya tungkol sa Paysbook, kinausap mismo ni Erwin Tulfo si Arjay Gallenero, ang CEO/Founder of Paysbook E-Commerce System para mapaliwanag ang mga isyu tungkol sa kinasasangkutan dito. Pinatawag agad ni Erwin Tulfo ang Paysbook CEO na si Arjay para ma klaro ng publiko kung ano talaga ang tunay na sitwasyon nito sa SEC. Ipinakita ni Tulfo na may mga dokumento siya sa kanyang harapan galing sa Department of Trade and Industry at galing sa Security and Exchange Commission.  Ayon daw kasi sa SEC, dalawang beses na daw sila umanong nag warning na ang kompanya ng Paysbook ay walang lisensya at walang karapatan mag solicit ng investment. Panoorin ang Video: Paliwanang ng Paysbook CEO na si Arjay, hindi naman daw nya itinanggi na nakatanggap sila ng SEC advisory at kasalukuyang naka due process at under investigation ang mga ito. Aniya, may mga kailangan silang compliances na ni re-require sa Security and Exchange Commission. Nagkataon daw na nagkaroon sila ng investment scheme pero ang katotohanan sa side nila, ang benebenta daw nila sa publiko ay hindi investment kundi nag re-render sila ng mga online services.",1
"Sinabi ni Solinap na mas maraming Visayan cyclists ang magkakaroon ng pagkakataon na mapasabak at makuha ang oportunidad na makahanap ng koponan para makapagpartisipa sa isa sa dalawang stage na gaganapin sa eliminasyon para sa Mindanao, Visayas at Luzon. Ipinaliwanag nito na mas maraming provincial teams na tulad ng Negros ang kaya nang ngayong lumahok sa Ronda dahil hindi na nila kailangan na maghanap ng P200,000 entry fee at kailangan na lamang gumastos para sa araw-araw na pangangailangan ng kanilang mga siklista sa pinakapinal na yugto. Umaasa ang Team Negros sa kanilang unang napiling miyembro na sina Arjay Fuentes, Edwin Nacario, Ederson Loren, Roy Carboneta at magkapatid na Junvie at Jaybop Pagnanawon na makapasa sa eliminasyon kung saan ay matagal na silang nagsasanay sa ilalim ni dating Tour champion at ngayon ay coach na si Rolando Pagnanawon. Hangad ng Team Negros, na magpapartisipa sa Mindanao at Visayas trials, na makumpleto ang kanilang komposisyon sa pagkakadagdag ng talento na eksaktong kakasa sa sistema ng koponan.",0
"May magagawa pa ba si Jacob upang mapigilan ang tuluyang pagkasira ng kanilang pamilya? Tuluyan na nga bang matutuldukan ang relasyon nina Anna at Christian o maibabalik pa ba nila ang tamis ng kanilang pag-iibigan? Sa huli, maisasantabi ba nina Anna at Christian ang kanilang mga hindi pagkakaintindihan para sa kanilang kaisa-isang anak? Ang Give Love on Christmas ay binuo ng tatlong kuwento na umikot sa pamilya, relasyon, at pag-ibig. Nauna nang napanood ang The Gift Giver nina Eddie Garcia, Aiko Melendez, Dimples Romana, Carlo Aquino, at Louise Abuel, at ang The Gift of Life nina Gerald Anderson at Maja Salvador. Ito ay pamaskong handog ng Dreamscape Entertainment Television, ang grupong lumikha ng mga de-kalibre at top-rating TV masterpiece gaya ng Walang Hanggan, Ina Kapatid Anak, Juan dela Cruz, at Ikaw Lamang.",0
"Walang na atang titindi pa sa bagong paninira ng mga kalaban ng kasalukuyang gobyerno. Kamakailan lang ay naglabas ang mga anti-DU30 ng video na may titulong ""Ang Totoong Narco list"". Sa nasabing video, hayagang inakusahan si Presidential son at dating Davao City Vice Mayor Paolo Duterte na principal umano sa kalakaran ng droga. Ang video expose ay agad binutata ng mga taga-suporta ni Pangulong Rodrigo Duterte. Ipinakita ng mga kilalang blogger ang kanina-hinalang pirma sa nasabing video. Ayon kay Paolo, si Senador Antonio Trillanes daw ang nasa likod ng nasabing video. Nagbanta ito na maghahain ng bagong kaso sa senador. Pero hindi nakuntento ang mga naninira sa Pangulo. Sa ikalawa nilang video, dinamay na nila ang menor de edad na anak ni Presidente Duterte kay Honeylet Avancena na si Veronica ""Kitty"" Duterte. Isa pa sa kasinungalingan sinabi sa video ng mga anti-DU30 ay wala daw napatay na big-time drug lord sa ilalim ng Duterte Administration. Ang bintang na ito ay agad binutata ng university lecturer at pro-government blogger na si Sass Rogando Sasot. ""Sabi sa video wala raw ni isang big tima drug lord ang naitumba ni Mayor. Naku...mga taga Ozamis agree kayo na hindi big time drug lord si Parojinog? lol,"" banat ni Sasot. Binanatan din ni Sasot ang paratang ng video laban kay Veronica. ""Pati si Kitty dinamay na sa tumatanggap ng payola sa droga. PUT--INA. Guyzzzzzz.... ano ba toh? lol,"" buwelta pa ni Sasot. Source: Pulong Duterte | Thinking Pinoy | Sass | Sass",1
"ILANG shooting days na lang, matatapos na ang MMFF entry ng Star Cinema starring Vice Ganda, Richard Yap at Bimby Yap na The Amazing: Praybeyt Benjamin na nagpresscon na kahapon. Kung ganado sa shooting si Vice, mas ganado si Sir Chief kaya nakapag-comment ang una na ang galing-galing ni Richard sa nasabing movie.",0
"Aprubado na ni Pangulong Rodrigo Duterte ang joint resolution ng Kongreso para sa pagpapalawig ng pondo para sa mga biktima ng mga human rights violations. Ang naturang resolusyon ay pinirmahan ng Presidente noong February 22 at inilabas sa mga mamamahayag nitong lang Feb 28. Sa pamamagitan ng resolusyon mabibigyan ng kapangyarihan ang Landbank of the Philippines at Bureau of Treasury na maglabas ng pondo at siguraduhin ang bayad sa mga claims. Inaatasan din nito ang Commission of Human Rights (CHR) na gawin ang epektibong pamamahagi ng pondo sa mga biktima ng human rights victims o mga representante ng mga ito. Umabot na ng 11,103 ang na-aprubahang lehitimmong claimants ng Human Rights Victims' Claims Board (HRVCB) noong simulang ito noong May 2018. Para kay Executive Secretary Salvador Medialdea, mabagal pa rin daw ang pagpo-proseso at paglalabas ng pondo para sa mga claimants. ""It took them so many years, natengga, kasi mahirap daw mag-interview,"" sabi ni Medialdea. Si CHR Chair Chito Gason ay isa sa mga miyembro ng claims board, ayon kay Medialdea. Ang naturang balita ay ikinatuwa ng ilang kaabayan natin. Ilan sa mga nagbahagi ng ulat ay ang pro-government blogger at university lecturer na si Sass Rogando Sasot at ito ang ilang sa mga komento sa kanyang Facebook post.. ""Langya, iyan ba ang presidente na Diktador at walang pake sa Human Rights? Mga salot na Dilawan talaga kahit kelan,"" sabi ni M. Sarmiento. ""Yung diktador at palamura pimirmahan na naman ang tulong pinasyal para sa mga viktima ng human rights itong si tatay digong walang magawa hahahaha ano ang say ninyo mga reklamador,"" sabi ni M. Begornia. ""Ano CHR Wala lang bang pa thank you diyan sa diktador naming president??? O baka naman di na kayo marunong mag thank you,"" sabi ni N. Radz. ""Hehehehehe yan ang Tatay nang Pilipinas sabi nila yellowish diktador daw LOL ayannnnn ohhhhhh,"" sabi ni M. Pagao. Source: PNA | Sass",1
"Itinigil ng Japanese referee ang sagupaan sa eksaktong 2:38 ng 6th round nang hindi na maipagtanggol ni Yuba ang sarili kaya naidagdag ni Laurente sa kanyang mga titulo ang OPBF title. Dating Philippine, PABA at OPBF lightweight titlist si Laurente bago naging PH welterweight champion kung saan matagal siyang nakalista bilang contender ni WBC 147 pounds champion Floyd Mayweather Jr. Nakalista lamang si Laurente ngayon na No. 14 sa light middleweight division na si Mayweather din ang kampeon kahit aktibo siya at sunud-sunod ang panalo. Una rito, tinalo ni PH No. 2 light middleweight Ariel Tinampay si Koshinmaru Saito ng Japan sa 2nd round TKO upang mailinya sa Philippine title bout na mababakante sa pagwawagi ni Laurente sa OPBF belt.",0
"DUMULOG sa Ombudsman ang ina ng 17-anyos na lalaki na napatay umano ng mga pulis at pinalabas na nanlaban. Inireklamo ni Christine Pascual ng murder, planting of evidence at obstruction of justice sina Rosales Municipal Police officer-in charge Chief Insp. John Corpuz, PO2 Arvin Abella, PO2 Roy Sarmiento, PO2 Ronald Casareno, SPO3 Oliver Vingua, at SPO1 Hilario Taquiqui Jr. Ayon sa complaint affidavit, pumunta ang anak ni Pascual na si Joshua at dalawa niyang kaibigan sa Baguio City noong Agosto 15. Ang tatlo ay mga DOTA player. Naligaw ang tatlo at nang dumilim ay nagpasya na umuwi na. Hinala ni Pascual sina Joshua at Julius Sebastian ay naglalakad umano malapit sa Tarlac-Pangasinan-La Union Expressway sa Pangasinan nang damputin ng mga pulis. Hanggang ngayon ay hinahanap pa si Sebastian. Ayon sa mga pulis, nagsasagawa sila ng checkpoint nang dumaan umano si Joshua na sakay ng motorsiklo. Nagpaputok umano ito ng baril kaya gumanti ng putok ang mga pulis na nagresulta sa pagkamatay ng bata. Sinabi ni Pascual na hindi adik at walang baril si Joshua. Hindi rin umano ito marunong magmotorsiklo. Hindi rin umano totoo na sangkot sa holdapan ang kanyang anak. ""All killings in police operations must be investigated and prosecuted. Each incident comes with the stark admission that police committed the crime, of at least, homicide. 'Nanlaban' is a legal defense which they have to establish in court,"" ani Atty. Maria Kristina Conti, abogado ni Pascual.",0
"Malugod na ibinahagi ng Department of Transportation (DOTr) ang balita tungkol sa lagay ng LRT line 2 East Extension Project sa kanilang social media account. Ayon sa DOTr, malapit na sa final phase ang proyekto. Sa final phase gagawin ang track laying at pagkakabit ng electromechanical system (EMS). Mangyayari daw ito bukas, April 16, 2019. Sa naturang proyekto, itatayo ang dalawang bagong mga istasyon - ang Masinag Satation sa Antipolo, Rizal at Emerald Station sa Marikina. Base sa impormasyon mula sa DOTr Facebook page, nasa 60% na ang completion rate ng kabuuang proyekto. Plano ng DOTr at Light Rail Transit Authority (LRTA) na makumpleto ang proyekto sa fourth quarter ng susunod na taon (2020). Ayon pa sa DOTr, ang biyahe na mula sa Antipolo patungo Recto, Manila na inaabot ng 3 oras ay magiging 40 minuto na lang. Ikinalugod ng ilang kababayan natin ang impormasyon na ibinihagi ng DOTr. ""the best solution Sa Traffic Sa metro Manila is Buildbuildbuild DUTERTE adminestration Lang ang nakagawa Ng Ganito.."" sabi ni J. Lumacang. ""Wow thank you so much duterte admin bakit ngayon lang kayo dumating ang tagal na nmin pangarap ang ganetong administration"" sabi ni U. Pontillas. ""Highly appreciated! Thank you! DOTR for performing very very well! God bless you all people who keep on working for better and better Philippines! "" sabi ni N. Maniba. Source: DOTr",1
"Nauna nang nagpahiwatig si Prime Minister Prayuth Chan-ocha, na pinangunahan ang military coup noong Mayo, na maantala ang ipinangakong halalan sa huling bahagi ng 2015. Sinabi ni Deputy Prime Minister Prawit Wongsuwan, na siya ring defense minister, na magaganap ang eleksiyon sa 2016, tinukoy ang mga grupong kontra sa junta, o National Council for Peace and Order, bilang isa sa mga dahilang ng pagkaantala.",0
"""No, we're still together,"" sabi ni Jasmine. ""Magkasama kami noong Valentine."" Wala kasing pinost na litrato sina Sam at Jasmin na magkasama noong Valentine's Day kaya inakala ng followers niya na break na sila at naungkat pa na hindi raw kasi boto ang Ate Anne Curtis ng dalaga. Pero hindi itinanggi ni Jasmin na kung minsan ay nagkakaproblema sila ni Sam. ""We do have our own simple conflicts but all couples naman go through that, lalo na pareho kaming busy with our own careers."" Pero hindi raw magiging dahilan ang maliliit na bagay para maghiwalay sila ni Sam. Samantala, masaya si Jasmin dahil maganda ang feedback ng programang Move It, Clash of the Streetdancers na talagang inaabangan daw tuwing Linggo. ""Nakakatuwa kasi everywhere I go, people are talking about the dancers who are competing in Move It that I host with DJ Tom Taus,"" masayang tinig ni Jasmin.",0
"Kabilang sa isusubasta ang 43,160 na 50-kilo bag ng long grain white rice at 4,160 na 50-kg bag ng malagkit na bigas mula sa Thailand at Vietnam. Ang mga kargamento ay inangkat ng San Carlos Multi-Purpose Cooperative (SACAMUCO) at dumating sa Davao noong Setyembre 2013. Kinumpiska ito ng BoC dahil sa kabiguang magpakita ng kaukulang import permit mula sa National Food Authority (NFA). Sinabi ni POD Acting District Collector Ricardo Butalid Jr., na ang malagkit na bigas ay nasa P49 kada kilo, habang ang long grain white rice ay nasa P27 kada kilo.",0
"Tutol si Sen. Risa Hontiveros na maging ganap na batas ang Senate Bill 2232 na naglalayong ipatupad ang Reserve Officers' Training Corps (ROTC) sa senior high school dahil lalabag umano ito sa isang international law. Ipinaalala ni Hontiveros na halos menor de edad pa ang mga nasa Grades 11 at 12 na binabawalan pang sumabak sa military training sa ilalim ng ""Optional Protocol to the United Nations Convention on the Rights of the Child"" na isang protocol kung saan kabilang ang Pilipinas. ""Most students enrolled in Grades 11 and 12 are 16 to 17 year-olds. They are minors,"" pahayag ni Hontiveros. ""Since the Armed Forces of the Philippines (AFP) is also composed of a 'citizens' armed force which shall undergo military training,' we would be violating our international commitment if we compulsorily recruit into the reserved forces those who are not of the age of majority,"" dagdag niya. Paliwanag ni Hontiveros na ang Armed Forces of the Philippines (AFP) ay kinabibilangan din ng isang 'citizens' armed force na mangunguna sa military training ng mga sasabak sa ROTC. Nagpahayag din ng pag-aalala si Hontiveros kung saan kukunin ang pondo ang logistical requirements kung gagawaing mandatory ang ROTC lalo pa't nasa 11,000 ang high schools sa bansa at kwestyonable pa ang implementasyon ng K to 12 program. ""How do we overcome the financial burden of institutionalizing ROTC in all these high schools? How can we assure the public of proper implementation when we can barely sustain our K to 12 program?"" ani Hontiveros. Bagaman at kinikilala umano ni Hontiveros ang kahalagahan ng military education at training para sa mga estudyante upang magamit siya sa national defense preparedness, pero dapat ay maging optional at hindi mandatory sa mga estudyante.",1
"Aniya, maging siya ay makakapagpatunay na talaga namang tikom ang bibig ng ilang leader ng Simbahan noong panahon ni dating Pangulo at ngayon ay Pampanga Rep. Gloria Macapagal-Arroyo. Sinabi ni Trillanes na may mga nasuhulan na pari at obispo kaya dapat lang na ipaalam ito sa Santo Papa. Para naman kay Senator JV Ejercito, hindi dapat na isapubliko ni Pangulong Aquino ang mga hinaing ito. Aniya, may pribadong usapan ang dalawang pinuno at dapat doon na lang ito binanggit.",0
"Mukhang hindi pa natatapos ang problema ng anti-Duterte blogger na si Jover Laurio o mas kilala bilang Pinoy Ako Blog. Matatandaang naging laman ng social media si Laurio noong nakaraang buwan, matapos aminin ni Kris Aquino na pinopondohan niya ang blog ni Laurio. Napilitan umamin si Kris sa pagpopondo kay Laurio dahil sa mga ebidensiyang inilalabas ng kampo ng nakaalitang dating business partner na si Nicko Falcis. Ngayon naman ay nagpahapyaw na ang political strategist at Pro-Duterte personality na si Franco Mabanta tungkol sa gagawin niyang hakbang laban kay Laurio. Ayon kay Mabanta, nakagawa raw ng several counts of perjury si Laurio at may ebidensiya umano ang mga abogado niya. Hindi rin daw siya makikipag-ayos kay Laurio at itutuloy daw niya ang paghahabla laban sa anti-government blogger. Si Mabanta ay kinasuhan ni Laurio ng libel noong 2017. Naghabla si Laurio laban kay Mabanta matapos siyang tawagin ni Mabanta na pangit. Ilang buwan lang ay natalo si Laurio sa kaso niya kay Mabanta. Basahin ang bahagi ng social media post ni Mabanta para kay Laurio. ""I'M SICK AND TIRED OF BEING LIED ABOUT BY THIS SICK, FRAUDULENT, MANIPULATIVE HUMAN BEING. I FU-- HATE IT. Enough's enough. After three years of her consistent and unacceptable bullsh--, it's time Jover gets what she deserves. NOW IT'S MY TURN. Over a dozen friends and strangers have told me they're either considering or have already straight up decided to file cases against her -- most of them primarily because her vile FB posts deeply hurt their families. I personally hope they all file, but what we all learned over the last few months was this...Jovey Bear seems to be transferring from place to place so that she can't get served the papers and the legal process. Scared and hiding? Yeah, I think so. So, Miss Laurio, I know you went through hell and back all throughout January -- musta been tough. Do you know why I held back and participated just a few times while everyone else was dropping grenades on your head everyday? 'Cause I was saving the nuke. WHAT YOUR LAWYERS DIDN'T TELL YOU IS THAT YOU COMMITTED SEVERAL COUNTS OF PERJURY BY LYING UNDER OATH ON TWO SEPARATE OCCASIONS. AND MY LAWYERS HAVE ACTUAL PHYSICAL EVIDENCE FOR YOUR CRIMES. YOU'RE IN A SITUATION RIGHT NOW THAT IS SO DAMNING AND COMPLETELY INDISPUTABLE. EVEN MORE THAN THE FIRST TWO TIMES YOU LOST TO ME, THESE COUNTS OF PERJURY ARE FUCKING BULLETPROOF. YOU CANNOT AND WILL NOT WIN THESE CASES. EVERY TOP TIER LAWYER I'VE SPOKEN TO SAYS IT'S GAME OVER. DONE, DONE, DONE.  I hope they let you run your stupid blog in prison because you're facing a combined prison term of up to seven years. And, mind you, I'm absolutely not going to settle. I don't need your money. I WANT YOU BEHIND BARS. THIS IS FOR ALL THE GOOD PEOPLE YOU SLANDERED AND IRRESPONSIBLY, HEARTLESSLY LIBELLED OVER THE LAST THREE YEARS. It's gonna feel so goddamn glorious. (By the way, I can also hit you with three more libel cases on top of the two counts of perjury. Ask your lawyer.) "" sabi ni Mabanta Mapapansin na hindi pa idenetalye ni Mabanta kung bakit mahaharap sa kasong perjury si Laurio. Pero isa lang ang kapanapanabik dito, talagang kaabang-abang ang magiging hakbang ni Mabanta laban kay Laurio sa mga susunod na buwan. Pabor ba kayo na makasuhan na si Laurio? Source: Franco Mabanta",1
"Kasalukuyang nasa kustodiya ng immigration authorities sa airport sa Hong Kong si dating Ombudsman Conchita Carpio Morales. Ayon kay Attorney Anne Marie Corominas, legal counsel ni Morales, tinawagan umano siya para ipaalam sa kaniya ang sitwasyon dating Ombudsman sa Hong Kong. Batay sa mga ulat, idinitene si Morales sa Hong Kong Immigration sa Terminal 1 ng airport dahil umano sa pagiging ""security threat"" o banta sa seguridad pero hindi malinaw kung bakit ito naging banta. Matatandaang sina Morales at dating Foreign Affairs Secretary Albert Del Rosario ang naghain ng reklamong ""crimes against humanity"" laban kay Chinese President Xi Jinping sa International Criminal Court (ICC) kaugnay sa isyu ng pinag-aagawang teritoryo sa West Philippine Sea. Lumipad papuntang Hong Kong si Morales para magbakasyon kasama ang kaniyang asawa, anak, at mga apo. Pinabalik umano ang mga kasama ni Morales sa Pilipinas pero nagdesisyon ang mga ito na samahan ang dating Ombudsman. Ayon naman kay Justice Sec. Menardo Guevarra, hindi maaaring kwestyunin ng gobyerno ng Pilipinas kung anuman ang rason ng Chinese immigration officials sa pagharang kay Morales. PANOORIN: DATING OMBUDSMAN CARPIO MORALES HINARANG SA HONG KONG AIRPORT",1
"Sa pagsisimula ng Manila Bay Rehabilitation na pinangaunahan ng Department of Environment and National Resources (DENR), umabot sa 11 trucks ng basura ang nakolekta ng mga nakibahagi sa proyekto. Ayon sa pahayag ng Metropolitan Manila Development Authority (MMDA), bigat ng mga basura ay aabot umano sa 45.59 na tonelada. Nag-isyu naman ng cease-and-desist orders ang Laguna Lake Development Authority sa Aristocrat Restaurant sa Roxas Boulevard, Gloria Maris Restaurant sa CCP Complex, at Esplanade (San Miguel By The Bay) dahil sa paglabag sa environmental law. Kaninang umaga ay nagsama-sama ang hindi bababa sa 5,000 katao para makilahok sa soilidarity walk para sa proyektong pinagalanang ""Battle for Manila Bay"". Ikinatuwa ni DENR Secretary ROy Cimatu ang dfami ng taong nakilahok. Sinamahan si Cimatu ng iba pang cabinet secretaries ni Pangulong Rodrigo Duterte. Ilan dito at Department of Public Works and Highway Secretary Mark Villar, Tourism Secretary Bernadette Romulo Puyat, Communication Technology Secretary Eliseo Rio Jr at iba pa. Panoorin ang kaugnay na ulat tungkol sa Manila Bay Rehabilitation. Basahin ang reaksyon ng mga tao sa aksyon ng mga gobyerno para malinis ang Manila Bay. ""I'm very glad that they rehabilitate the Manila Bay to bring back the sustainability of the bay before and to be one of the tourist spots in the Philippines. I hope that it would be successful for the cleanliness and become an eco friendly, I hope too that they will plant more trees and reduce throwing some wastes in the bay to avoid marine debris,"" sabi ni A. Yu. ""I wonder why atienza and Lim allowed Manila Bay to be in that state. Shouldn't they be held accountable for it? Now, atienza talks like he knew better when he actually failed miserably,"" sabi ni R. Ruga. ""Kung ganito kaya gagawin ng ibang mga pulitiko hindi ung paninira lng sa admin ang ginagawa.. tumulong nalang kaya sila sa iba mga dapat nilang gawain sa gobyerno na nakakabuti sa sambayanang pilipino,"" sabi ni N. Matula. ""The Manila Bay mess has been unresolved for decades. It took a put--- ina to mobilize govt resources,"" sabi ni M. Baldago. Source: MB | GMA",1
"Huling namataan ang sentro ng bagyo sa layong 120 kilometro hilagang-kanluran ng Dumaguete City taglay pa rin ang lakas ng hanging aabot sa 55 kilometer per hour (kph). Nananatili naman ang bilis ng bagyo sa 24 kph pakanluran matapos nitong tawirin ang landmass ng Negros provinces. Kabilang din sa nasa public storm warning signal (PSWS) No. 1 ang mga sumusunod: Palawan, kasama ang Calamian Group of Islands at Cuyo Islands, Bohol, Southern Cebu, Negros Oriental, Southern Negros Occidental, Siquijor, Guimaras Island, Iloilo, Antique, Zamboanga del Norte.",0
"ISANG estudyante ang nasawi at di bababa sa lima pa ang naospital matapos diumanong malason sa kinaing cookies, na gawa ng kaklase, sa Imus City, Cavite, Martes ng hapon, ayon sa pulisya. Anim ang dinala sa Medical Center Imus, pero binawian ng buhay ang 18-anyos na si Mark Joseph Tan habang nilulunasan, ayon sa ulat ng Calabarzon regional police. Kinilala ng pulisya ang lima pang dinala doon bilang sina Mher John Tan, 18; Justin James Canete, 18; Mercy Grace Benialon, 18; Eden Joyce Beckham, 19; at Rovic Elli, 17. Naganap ang insidente dakong alas-5:30, sa bahay ng kaklase nilang si Daniela Grace Bolo, sa Brgy. Palico 4. Gumawa ng chocolate cookies ang 18-anyos na si Bolo, at inihain ito sa mga kaklase. Kumain din umano ang dalaga ng mga inihandang cookies. Matapos iyo'y dumanas na umano pangangati at hirap sa paghinga ang kanyang mga kaklase, ayon sa ulat.",0
"Nagtungo ngayong araw ang ilang artista, mang-aawit, at basketball players sa Malacanang para makipagkita kay Pangulong Rodrigo Duterte. Ilan sa mga celebrities na nakitang naka Duterte fist sign ay sina Vhong Navarro, Bayani Agbayani, Eva Marie Poon, Ryan Bang, Ice seguerra, Jhed Madella at jayson Gainza. Naroroon din ang magkapatid na sina Toni at Alex Gonzaga. Kapansin-pansin na ang ilang mga artista ay mula sa Kapamilya network o ABS-CBN. Alam ng lahat na galit si Pangulong Duterte sa ABS-CBN dahil ginantso daw siya noong panahon ng eleksyon. Ayon sa Presidente, hindi daw binalik ng himpilan ang binayad niya sa political ads niya kahit hindi ito inere ng istasyon. Nagbanta pa nga ang Pangulo na hindi niya pipirmahan ang license renewal ng ABS-CBN na malapit na mag-expire. Nakita rin ang ilang dati at kasalukuyang basketball players tulad nina Sonny Thoss, Cyrus Baguio, JV Casio at Willie Miller. Source: Manila Bulletin",1
"Kinilala ni Senior Insp. Maricris Y. Mulat, hepe ng Tagoloan Police, ang mga arestadong dayuhan na sina Gouwen Wu, Jianxin We, Yungcheng Liu, Zhongru Wu at Tomas Wong, habang ang kapitan ng barko ay si Rodolfo Meneses Gabinete. Sinabi ni Mulat na nagpapatrulya ang mga tauhan ng Philippine Coast Guard (PCG) sa baybayin ng Tagoloan nang mamataan ng mga ito ang barko ng mga Chinese. Aniya, ilang buwan nang sinusubaybayan ng PCG ang nasabing barko sa suspetsang may kahina-hinalang aktibidad ito sa lugar. Pinatigil ang barko sa karagatan ng Misamis Oriental at dinakip ang mga sakay nito sa paglabag sa RA 7942 (Mineral Resources Act of the Philippines). Sinabi ni Mulat na ang barko ay in-impound ng PCG sa isang pribadong pantalan sa lugar. Nakapiit naman sa himpilan ng Tagoloan Police ang limang Chinese at Pinoy na kapitan ng barko.",0
